epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7395462393760681,0.7582299709320068,1e-04,0.8883451819419861,0.30123913288116455
1,0.9341636896133423,0.2099483460187912,1e-04,0.9319394826889038,0.19278116524219513
2,0.9591859579086304,0.1304471492767334,1e-04,0.935943067073822,0.17010824382305145
3,0.9773131608963013,0.08029410988092422,1e-04,0.9417259693145752,0.16641539335250854
4,0.9829849004745483,0.06079845502972603,1e-04,0.9435053467750549,0.15949365496635437
5,0.9876556992530823,0.04427368938922882,1e-04,0.9421707987785339,0.17865657806396484
6,0.9905471801757812,0.03462284430861473,1e-04,0.9395017623901367,0.1926744133234024
7,0.992771327495575,0.026906738057732582,1e-04,0.9475088715553284,0.16297033429145813
8,0.9933273792266846,0.022892359644174576,1e-04,0.9470640420913696,0.19207440316677094
9,0.9956628084182739,0.018757954239845276,1e-04,0.9354982376098633,0.2418271005153656
10,0.9946619272232056,0.01753980666399002,1e-04,0.9395017623901367,0.2416810840368271
11,0.995551586151123,0.015671201050281525,1e-04,0.9515124559402466,0.1772051751613617
12,0.9961076378822327,0.01372278667986393,1e-04,0.9524021148681641,0.16920095682144165
13,0.9958852529525757,0.014173395931720734,1e-04,0.9399465918540955,0.2664550542831421
14,0.9966636896133423,0.012099241837859154,1e-04,0.9452847242355347,0.18863384425640106
15,0.996886134147644,0.012024610303342342,1e-04,0.959964394569397,0.14156854152679443
16,0.9972197413444519,0.00942249409854412,1e-04,0.9515124559402466,0.18590447306632996
17,0.9973309636116028,0.009853231720626354,1e-04,0.9506227970123291,0.18450579047203064
18,0.9967749118804932,0.01065468043088913,1e-04,0.9470640420913696,0.2248060554265976
19,0.9979982376098633,0.007977191358804703,1e-04,0.9577401876449585,0.16233736276626587
20,0.9987766742706299,0.006245712283998728,1e-04,0.956850528717041,0.17231182754039764
21,0.9963300824165344,0.009919315576553345,1e-04,0.9448398351669312,0.19376060366630554
22,0.9983318448066711,0.006856090854853392,1e-04,0.9515124559402466,0.2037566602230072
23,0.9985542893409729,0.005842090118676424,1e-04,0.9497330784797668,0.17706690728664398
24,0.998665452003479,0.004117858130484819,1e-04,0.956850528717041,0.18235547840595245
25,0.9977757930755615,0.007047504652291536,1e-04,0.9479537606239319,0.21235056221485138
26,0.9979982376098633,0.005868786945939064,1e-04,0.9497330784797668,0.2077186405658722
27,0.9979982376098633,0.0062735737301409245,1e-04,0.9466192126274109,0.24898003041744232
28,0.9969973564147949,0.008859554305672646,1e-04,0.9470640420913696,0.20020003616809845
29,0.9983318448066711,0.007867892272770405,1e-04,0.9483985900878906,0.19130763411521912
30,0.9981094598770142,0.0077527789399027824,1e-04,0.9443950057029724,0.20730242133140564
31,0.998665452003479,0.00522845983505249,1e-04,0.9550711512565613,0.16835497319698334
32,0.9985542893409729,0.004856604617089033,1e-04,0.9537366628646851,0.1786825805902481
33,0.9978870153427124,0.006732922978699207,1e-04,0.9466192126274109,0.22456735372543335
34,0.9979982376098633,0.0061019714921712875,1e-04,0.9550711512565613,0.19530722498893738
35,0.9979982376098633,0.0065820780582726,1e-04,0.9510676264762878,0.19923073053359985
