epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9723086953163147,0.09179994463920593,1e-04,0.9763392806053162,0.05786476284265518
1,0.9817615747451782,0.05853819102048874,1e-04,0.9915178418159485,0.0318063460290432
2,0.9819839596748352,0.054002635180950165,1e-04,0.9803571701049805,0.040317848324775696
3,0.9859875440597534,0.04090491309762001,1e-04,0.9870535731315613,0.03467492759227753
4,0.9887678027153015,0.03650587052106857,1e-04,0.9897321462631226,0.03402329981327057
